CIAD;ICAO;NOME_AERO;LONG;LAT;UF;CIDADE;IBGE
PA9002;SBTS;TIRIOS;-55,9425;2,224722222;PA;Óbidos;1505106
PB0001;SBJP;PRESIDENTE CASTRO PINTO;-34,95027778;-7,148333333;PB;João Pessoa;2507507
PB0002;SNJO;AEROCLUBE;-34,84194444;-7,091666667;PB;João Pessoa;2507507
PB0003;SBKG;Presidente João Suassuna;-35,895;-7,269166667;PB;Campina Grande;2504009
PB0004;SJZA;Pedro Vieira Moreira;-38,61583333;-6,882777778;PB;Cajazeiras;2503704
PB0005;SNTS;Patos;-37,2575;-7,037777778;PB;Patos;2510808
PB0006;SNQD;Sousa;-38,23388889;-6,785555556;PB;Sousa;2516201
PB0009;SIBY;Monteiro;-37,13666667;-7,878333333;PB;Monteiro;2509701
PB0010;SIBZ;AERÓDROMO PÚBLICO DE ITAPORANGA;-38,11361111;-7,311111111;PB;Itaporanga;2507002
PB0012;SIBU;AERÓDROMO PÚBLICO DE CATOLÉ DO ROCHA;-37,75527778;-6,3625;PB;Catolé do Rocha;2504306
PB0013;SJFU;Tabuleiro;-35,63027778;-6,694166667;PB;Bananeiras;2501500
PB0014;SJPE;Pedra;-36,4817;-6,7667;PB;Pedra Lavrada;2511103
PB0015;SNKB;Aeroclube de Campina Grande;-35,99027778;-7,178333333;PB;Campina Grande;2504009
PB0016;SNWE;Clube Estância Ouro Verde;-34,91277778;-7,046388889;PB;Santa Rita;2513703
PB0017;SWDU;Destilaria Tabu;-34,88944444;-7,470555556;PB;Caaporã;2503001
PB0018;SWJY;Professora Francisca Cardoso;-35,1725;-7,246111111;PB;São Miguel de Taipu;2515005
PB0019;SSHO;Hospital Santa Rita;-34,94666667;-7,126111111;PB;Santa Rita;2513703
PB0020;SSZU;Centro de Convenções de João Pessoa;-34,80305556;-7,189722222;PB;João Pessoa;2507507
PB0021;SWKX;Clip-Pb;-34,93388889;-7,271666667;PB;Alhandra;2500601
PB0022;SWMP;Paladino;-34,92861111;-7,254722222;PB;Alhandra;2500601
PB0031;SBOA;Fazenda Antas;-35,25333333;-6,973333333;PB;Sapé;2515302
PE0001;SBRF;Guararapes - Gilberto Freyre;-34,92277778;-8,126388889;PE;Recife;2611606
PE0002;SBPL;SENADOR NILO COELHO;-40,56361111;-9,3675;PE;Petrolina;2611101
PE0003;SBFN;FERNANDO DE NORONHA;-32,42833333;-3,854722222;PE;Fernando de Noronha;2605459
PE0004;SNRU;Caruaru;-36,01083333;-8,284444444;PE;Caruaru;2604106
PE0005;SNHS;Santa Magalhães;-38,32861111;-8,061388889;PE;Serra Talhada;2613909
PE0006;SNGN;Garanhuns;-36,47138889;-8,834444444;PE;Garanhuns;2606002
PE0007;SNAE;Arcoverde;-37,08833333;-8,407777778;PE;Arcoverde;2601201
PE0008;SNSG;Salgueiro;-39,13388889;-8,046666667;PE;Salgueiro;2612208
PE0009;SNAB;Araripina;-40,53527778;-7,586388889;PE;Araripina;2601102
PE0010;SNPQ;Pesqueira;-36,63777778;-8,374166667;PE;Pesqueira;2610905
PE0012;SDWI;Fazenda Lagoa do Cavalo;-35,63444444;-8,171666667;PE;Gravatá;2606408
PE0013;SIFC;Coroa do Avião;-34,89138889;-7,844444444;PE;Igarassu;2606804
PE0014;SIPE;Itapessoca;-34,85694444;-7,656666667;PE;Goiana;2606200
PE0015;SIRF;José Múcio Monteiro;-35,27194444;-8,630833333;PE;Rio Formoso;2611903
PE0016;SIYN;Recanto dos Mouras;-37,59694444;-7,764722222;PE;Afogados da Ingazeira;2600104
PE0017;SJCH;Fernando João Pereira dos Santos Filho;-36,18166667;-8,157777778;PE;Brejo da Madre de Deus;2602605
PE0018;SJZC;Destilaria São Luiz;-35,785;-8,778888889;PE;Maraial;2609204
PE0019;SDAB;Lazzuli;-34,8711;-8,0339;PE;Olinda;2609600
PE0020;SDEC;Empresarial Charles Darwin;-34,8967;-8,0656;PE;Recife;2611606
PE0021;SDGN;Empresarial Pontes Corporate Center;-34,90027778;-8,118055556;PE;Recife;2611606
PE0022;SDIJ;GRAVATÁ;-35,5;-8,187222222;PE;Gravatá;2606408
PE0023;SDKS;Enseadinha;-35,00694444;-8,55;PE;Ipojuca;2607208
PE0024;SDOM;Catuama II;-34,83;-7,665555556;PE;Goiana;2606200
PE0025;SIAF;Águas Finas;-35,04861111;-7,91;PE;Paudalho;2610608
PE0026;SIAL;Summerville;-34,9825;-8,4353;PE;Ipojuca;2607208
PE0027;SIGR;Asa Branca;-35,5175;-8,190833333;PE;Gravatá;2606408
PE0028;SIHZ;Nannai Resort e Spa;-34,98138889;-8,431944444;PE;Ipojuca;2607208
PE0029;SIJH;Jeep Helipad ;-34,96916667;-7,614166667;PE;Goiana;2606200
PE0030;SILE;Usina Trapiche S/A;-35,12805556;-8,579444444;PE;Sirinhaém;2614204
PE0031;SILW;Monte das Acácias;-35,54472222;-8,219722222;PE;Gravatá;2606408
PE0032;SINY;Fazenda Nova;-36,19694444;-8,16;PE;Brejo da Madre de Deus;2602605
PE0033;SIPQ;Office Park;-34,94777778;-8,255;PE;Cabo de Santo Agostinho;2602902
PE0034;SIUE;Suape;-35,00861111;-8,363333333;PE;Ipojuca;2607208
PE0035;SIYJ;Avenida Sul;-34,90138889;-8,066666667;PE;Recife;2611606
PE0036;SJHB;Real Hospital Português;-34,89777778;-8,063888889;PE;Recife;2611606
PE0037;SJPD;Riacho Verde;-35,7725;-8,256111111;PE;Bezerros;2601904
PE0038;SJQR;Rincão do Céu;-34,84888889;-7,846111111;PE;Igarassu;2606804
PE0039;SNBV;Bela Vista;-36,21916667;-7,948333333;PE;Santa Cruz do Capibaribe;2612505
PE0040;SNCD;Catuama;-34,83805556;-7,663333333;PE;Goiana;2606200
PE0042;SNER;Instituto RB;-34,96388889;-8,062222222;PE;Recife;2611606
PE0043;SNGE;Ilha do Retiro;-34,90194444;-8,066666667;PE;Recife;2611606
PE0044;SNGF;Fazenda Manacá;-35,50472222;-8,191388889;PE;Gravatá;2606408
PE0045;SNHY;Hospital Esperança;-34,895;-8,0669;PE;Recife;2611606
PE0046;SNNT;Lagoa do Cavalo;-35,63833333;-8,173055556;PE;Gravatá;2606408
PE0047;SNPR;Gilson Machado;-35,61555556;-8,190833333;PE;Gravatá;2606408
PE0048;SNQK;Muro Alto Beach Resort;-34,98333333;-8,437222222;PE;Ipojuca;2607208
PE0049;SNRR;Hospital Miguel Arraes;-34,89111111;-7,920277778;PE;Paulista;2610707
PE0050;SNWN;Alexandre Castro e Silva;-34,88416667;-8,101111111;PE;Recife;2611606
PE0051;SNZM;JCPM Trade Center;-34,88194444;-8,089722222;PE;Recife;2611606
PE0052;SSTH;SESC Triunfo;-38,10888889;-7,842777778;PE;Triunfo;2615706
PE0053;SSTT;Lemon Motel;-34,9053;-8,0747;PE;Recife;2611606
PE0054;SSUP;Hospital Santa Joana;-34,89805556;-8,0525;PE;Recife;2611606
PE0056;SWLE;Empresarial Alfred Nobel;-34,89611111;-8,064722222;PE;Recife;2611606
PE0057;SWVQ;Turim;-37,27083333;-8,693888889;PE;Buíque;2602803
PE0058;SWXI;Praia do Paiva;-34,93805556;-8,239166667;PE;Jaboatão dos Guararapes;2607901
PE0059;SWZU;Cepasa;-35,0131;-8,1283;PE;Jaboatão dos Guararapes;2607901
PE0061;SDZY;Costa de Guadalupe;-35,08888889;-8,688055556;PE;Sirinhaém;2614204
PE0063;SNBD;Brennand;-35,03972222;-8,58;PE;Ipojuca;2607208
PE0064;SSLV;Jerusalem Medical Center ;-34,89222222;-8,064722222;PE;Recife;2611606
PE0065;SJXH;Grupo Petrópolis Itapissuma;-34,925;-7,791388889;PE;Itapissuma;2607752
PI0001;SBTE;SENADOR PETRONIO PORTELLA;-42,82444444;-5,060555556;PI;Teresina;2211001
PI0002;SBPB;Prefeito Doutor João Silva Filho;-41,72972222;-2,893055556;PI;Parnaíba;2207702
PI0003;SNQG;Cangapara;-43,0775;-6,845833333;PI;Floriano;2203909
PI0004;SWKQ;SERRA DA CAPIVARA;-42,64444444;-9,082777778;PI;São Raimundo Nonato;2210607
PI0005;SNGD;Guadalupe;-43,58222222;-6,782222222;PI;Guadalupe;2204501
PI0006;SSFL;João Pereira dos Santos Filho;-40,62694444;-7,1;PI;Fronteiras;2204303
PI0007;SNGG;BOM JESUS DO GURGUÉIA;-44,36916667;-9,059444444;PI;Bom Jesus;2201903
PI0009;SNPC;Picos;-41,51944444;-7,065277778;PI;Picos;2208007
PI0013;SDCX;Celeiro 2;-45,13527778;-9,398611111;PI;Gilbués;2204402
PI0014;SDIZ;Fazenda Diamante;-45,50027778;-9,050833333;PI;Baixa Grande do Ribeiro;2201150
PI0015;SDJG;Fazenda São João do Pirajá;-44,58416667;-9,018611111;PI;Currais;2203230
PI0016;SDQU;Fazenda Colorado;-44,79944444;-9,255833333;PI;Bom Jesus;2201903
PI0017;SDTZ;Fazenda Fortaleza;-45,56111111;-8,870555556;PI;Santa Filomena;2209203
PI0018;SDYX;Campo Maior;-42,26055556;-4,854166667;PI;Campo Maior;2202208
PI0019;SDZS;Serra Branca Agrícola;-44,72111111;-8,011944444;PI;Uruçuí;2211209
PI0020;SIGW;Fazenda Serra Grande;-45,51805556;-8,343333333;PI;Ribeiro Gonçalves;2208908
PI0021;SILI;Fazenda Santa Clara;-45,04638889;-9,188611111;PI;Bom Jesus;2201903
PI0022;SIMF;Fazenda Imperial;-44,06916667;-7,850277778;PI;Sebastião Leal;2210631
PI0023;SIPW;Nossa Senhora de Fátima;-42,7056;-5,0336;PI;Teresina;2211001
PI0024;SIQZ;Fazenda Lagoa Serena;-42,6103;-4,6014;PI;José de Freitas;2205508
PI0025;SJHJ;Fazenda São João;-45,13777778;-8,373333333;PI;Baixa Grande do Ribeiro;2201150
PI0026;SJKG;Fazenda Chapada Grande;-42,47611111;-6,348611111;PI;Regeneração;2208809
PI0027;SJPU;Clube de Ultraleves do Piauí;-42,71861111;-5,031388889;PI;Teresina;2211001
PI0028;SJQO;Fazenda Confiança;-45,09055556;-7,948611111;PI;Baixa Grande do Ribeiro;2201150
PI0029;SJRI;Condomínio Boa Esperança;-45,44138889;-8,406388889;PI;Ribeiro Gonçalves;2208908
PI0030;SJXE;Deputado Moraes Souza;-41,86805556;-3,154444444;PI;Buriti dos Lopes;2202000
PI0031;SJZS;Fazenda Canel;-44,82055556;-7,534444444;PI;Uruçuí;2211209
PI0033;SNXZ;Fazenda Nazaré;-45,5725;-9,335277778;PI;Santa Filomena;2209203
PI0034;SSDL;Fazenda Ribeirão;-45,3333;-8,0089;PI;Ribeiro Gonçalves;2208908
PI0035;SSDN;Fazenda Nova Fonteira;-45,98416667;-10,3225;PI;Barreiras do Piauí;2201309
PI0036;SSFM;Fazenda Montani;-44,90083333;-8,022222222;PI;Baixa Grande do Ribeiro;2201150
PI0037;SSIA;Fazenda Ipê;-45,31027778;-8,427777778;PI;Baixa Grande do Ribeiro;2201150
PI0038;SSPF;Fly Village;-42,50972222;-5,070555556;PI;Altos;2200400
PI0039;SSPR;Fazenda Pratinha;-44,34055556;-7,838333333;PI;Uruçuí;2211209
PI0040;SSWG;Fazenda Galiléia;-45,33083333;-9,049166667;PI;Baixa Grande do Ribeiro;2201150
PI0041;SSXY;Fazenda Rainha da Serra;-44,38361111;-7,942777778;PI;Uruçuí;2211209
PI0042;SWCJ;Fazenda Campo Alegre;-44,24833333;-8,591111111;PI;Palmeira do Piauí;2207405
PI0043;SWLN;Fazenda Laranjeiras;-44,5658;-8,7189;PI;Currais;2203230
PI0044;SWOQ;Fazenda Vista Verde;-44,38472222;-8,491666667;PI;Palmeira do Piauí;2207405
PI0045;SWRQ;Aero Park;-42,67444444;-5,060555556;PI;Teresina;2211001
PI0046;SWUV;Fazenda Progresso;-44,20333333;-7,5025;PI;Sebastião Leal;2210631
PI0047;SJXL;Hospital Unimed Primavera;-42,81555556;-5,057777778;PI;Teresina;2211001
PI0048;SWJI;Fazenda Maringá;-45,20416667;-8,145555556;PI;Baixa Grande do Ribeiro;2201150
PI0050;SWGD;Fazenda Estrela;-45,32888889;-8,471388889;PI;Baixa Grande do Ribeiro;2201150
PI0052;SWLD;Condomínio Milla;-45,24722222;-8,252777778;PI;Baixa Grande do Ribeiro;2201150
PI0053;SSKE;Luís Antônio Fontenele - Cocal da Estação;-41,60527778;-3,455;PI;Cocal;2202703
PI0054;SSSI;Fazenda Manto Verde;-45,01472222;-7,868055556;PI;Baixa Grande do Ribeiro;2201150
PI0062;SDMC;Cajupí;-45,08416667;-8,3325;PI;Baixa Grande do Ribeiro;2201150
PI0064;SBQE;Fazenda Tradição;-45,0575;-7,803888889;PI;Ribeiro Gonçalves;2208908
PI0067;SWXT;Fazenda Parnaguá;-45,61777778;-9,104722222;PI;Santa Filomena;2209203
PI0074;SNMW;Fazenda Parceiro;-45,44666667;-10,55805556;PI;Corrente;2202901
PI0075;SNEN;Fazenda Calubra;-42,4075;-5,9725;PI;Passagem Franca do Piauí;2207751
PI0077;SWPV;Dom Rodrigo El Manco;-41,66972222;-3,941944444;PI;Piracuruca;2208304
PI0078;SNSP;Fazenda Tropical;-45,02083333;-8,710555556;PI;Baixa Grande do Ribeiro;2201150
PR0001;SBCT;Afonso Pena;-49,17611111;-25,53166667;PR;Curitiba;4106902
PR0002;SBFI;Cataratas;-54,485;-25,60027778;PR;Foz do Iguaçu;4108304
PR0003;SBLO;Governador José Richa;-51,13666667;-23,33027778;PR;Londrina;4113700
PR0004;SBMG;Silvio Name Junior;-52,01222222;-23,47944444;PR;Maringá;4115200
PR0005;SBCA;Coronel Adalberto Mendes da Silva;-53,50194444;-25,00222222;PR;Cascavel;4104808
PR0006;SBBI;Bacacheri;-49,23361111;-25,40333333;PR;Curitiba;4106902
PR0007;SSVL;TELÊMACO BORBA;-50,65222222;-24,31638889;PR;Telêmaco Borba;4127106
PR0008;SBTD;Luiz Dalcanale Filho;-53,69638889;-24,68527778;PR;Toledo;4127700
PR0009;SSGG;Tancredo Thomas de Faria;-51,52361111;-25,38833333;PR;Guarapuava;4109401
PR0010;SSPI;Edu Chaves;-52,48861111;-23,09;PR;Paranavaí;4118402
PR0011;SSPG;Paranaguá;-48,53111111;-25,54055556;PR;Paranaguá;4118204
PR0012;SBPG;Comandante Antônio Amilton Beraldo;-50,14388889;-25,18444444;PR;Ponta Grossa;4119905
PR0013;SSQT;Castro;-49,96027778;-24,8075;PR;Castro;4104907
PR0014;SSAP;Capitão João Busse;-51,385;-23,61222222;PR;Apucarana;4101408
PR0015;SSCP;Francisco Lacerda Júnior;-50,6025;-23,1525;PR;Cornélio Procópio;4106407
PR0016;SSCR;Ruben Berta;-54,05388889;-24,51277778;PR;Marechal Cândido Rondon;4114609
PR0017;SSKM;Campo Mourão;-52,35694444;-24,0025;PR;Campo Mourão;4104303
PR0018;SBPO;JUVENAL LOUREIRO CARDOSO;-52,69444444;-26,21722222;PR;Pato Branco;4118501
PR0019;SSUM;Orlando de Carvalho;-53,31388889;-23,79916667;PR;Umuarama;4128104
PR0021;SSFB;Francisco Beltrão;-53,06333333;-26,05888889;PR;Francisco Beltrão;4108403
PR0022;SSBR;BANDEIRANTES;-50,42305556;-23,07277778;PR;Bandeirantes;4102406
PR0023;SSGY;Guaíra;-54,18805556;-24,07972222;PR;Guaíra;4108809
PR0024;SSAB;Moisés Lupion;-50,26472222;-23,76305556;PR;Ibaiti;4109708
PR0025;SSCT;Engenheiro Gastão de Mesquita Filho;-52,64222222;-23,69166667;PR;Cianorte;4105508
PR0026;SSMR;Manoel Ribas;-51,65166667;-24,52944444;PR;Manoel Ribas;4114500
PR0027;SSOG;Arapongas;-51,49083333;-23,35583333;PR;Arapongas;4101507
PR0029;SSQC;Siqueira Campos;-49,81888889;-23,67444444;PR;Siqueira Campos;4126603
PR0030;SSRE;Realeza;-53,51305556;-25,80111111;PR;Realeza;4121406
PR0032;SSAN;ANDIRA;-50,22833333;-23,02694444;PR;Andirá;4101101
PR0033;SSSZ;Sertanópolis;-51,01388889;-23,06194444;PR;Sertanópolis;4126504
PR0034;SSUV;UNIÃO DA VITÓRIA;-51,06888889;-26,23166667;PR;União da Vitória;4128203
PR0035;SSGB;Guaratuba;-48,61222222;-25,88055556;PR;Guaratuba;4109609
PR0036;SSPS;Dimorvan Carraro;-51,97555556;-26,47222222;PR;Palmas;4117602
PR0037;SSGW;Manoel Ribas;-53,04388889;-24,21972222;PR;Goioerê;4108601
PR0038;SDLV;Fazenda São Francisco;-51,35194444;-22,92083333;PR;Florestópolis;4108007
PR0039;SDSJ;Executivo;-53,46527778;-24,87138889;PR;Cascavel;4104808
PR0040;SDUE;Fazenda Thália;-49,68222222;-25,52;PR;Balsa Nova;4102307
PR0041;SDXO;Fazenda Barra Grande;-50,03555556;-23,58916667;PR;Tomazina;4127809
PR0042;SIAI;Fazenda Esteirinha;-53,18138889;-24,20916667;PR;Goioerê;4108601
PR0043;SIDY;Fazenda Yanduy;-51,81944444;-24,0775;PR;Lunardelli;4113759
PR0044;SIIS;Fazenda Uberaba;-53,83027778;-23,65;PR;Alto Paraíso;4128625
PR0045;SIJR;Ely Rego;-49,6;-25,53944444;PR;Balsa Nova;4102307
PR0046;SILQ; Aeroleve Aeródromo Privado;-53,49611111;-24,92888889;PR;Cascavel;4104808
PR0048;SIMO;Fazenda Morro Vermelho;-49,77777778;-23,22805556;PR;Ribeirão Claro;4121802
PR0049;SINP;Campo Primavera;-53,07833333;-23,12138889;PR;Santa Mônica;4123956
PR0050;SINZ;Xanadu;-50,52777778;-25,43805556;PR;Fernandes Pinheiro;4107736
PR0051;SIOE;Mocelin;-53,03472222;-25,79333333;PR;Dois Vizinhos;4107207
PR0052;SISY;Piraquara;-49,14388889;-25,45138889;PR;Piraquara;4119509
PR0053;SIYM;Fazenda Montesion;-53,75472222;-24,88166667;PR;Toledo;4127700
PR0054;SIZM;Mocelin II;-53,06777778;-25,68444444;PR;Dois Vizinhos;4107207
PR0055;SJDI;Fazenda Ipiranga;-53,06833333;-22,91805556;PR;Loanda;4113502
PR0056;SJEL;Fazenda Santa Helena;-50,585;-23,34055556;PR;Cornélio Procópio;4106407
PR0057;SJKK;Sérgio Bonifácio;-51,64416667;-24,26361111;PR;Ivaiporã;4111506
PR0058;SJOY;Jorge Luiz Stocco;-49,79944444;-25,40111111;PR;Palmeira;4117701
PR0059;SJPR;Asas de Balsa Nova;-49,64305556;-25,54944444;PR;Balsa Nova;4102307
PR0060;SJSM;Chácara Marcella;-53,00944444;-24,20972222;PR;Goioerê;4108601
PR0061;SJSU;Fazenda São Marcus;-53,79722222;-23,56166667;PR;Alto Paraíso;4128625
PR0062;SJTL;Aero Agrícola Gaivota;-51,54222222;-22,98027778;PR;Jaguapitã;4111902
PR0063;SJVS;Fazenda Boa Vista;-51,77916667;-23,07916667;PR;Santa Fé;4123402
PR0064;SJWL;Doutor Mauro de Souza Castro;-49,50138889;-25,41722222;PR;Campo Largo;4104204
PR0065;SNDF;Fecularia Lopes;-52,87694444;-22,76666667;PR;Itaúna do Sul;4111308
PR0066;SNNM;Entre Rios;-51,49666667;-25,56611111;PR;Guarapuava;4109401
PR0067;SNQT;Fazenda Estrela do Sul;-53,47972222;-23,79583333;PR;Umuarama;4128104
PR0068;SNUA;Fazenda Paulista;-54,41;-25,39166667;PR;Santa Terezinha de Itaipu;4124053
PR0069;SNWH;Fazenda São Matheus;-53,54666667;-22,96194444;PR;Querência do Norte;4121000
PR0070;SNYY;Sítio São Luiz;-52,79222222;-24,2625;PR;Boa Esperança;4103008
PR0071;SSAF;Aeroclube de Foz do Iguaçu;-54,47055556;-25,36972222;PR;Santa Terezinha de Itaipu;4124053
PR0072;SSCF;Max Fontoura;-49,5239;-25,4261;PR;Campo Largo;4104204
PR0073;SSEG;Sementes Guerra;-52,93722222;-26,29;PR;Renascença;4121604
PR0074;SSFA;Foz do Areia;-51,64083333;-25,98166667;PR;Pinhão;4119301
PR0075;SSFE;Estância Hércules;-54,59722222;-25,46166667;PR;Foz do Iguaçu;4108304
PR0076;SSFX;Fazenda Primavera;-50,57583333;-23,45583333;PR;Nova Fátima;4117008
PR0077;SSGU;Fazenda Gurucaia;-53,32833333;-23,19333333;PR;Santa Isabel do Ivaí;4123709
PR0078;SSHL;Fazenda Jussara;-52,41138889;-23,575;PR;Jussara;4113007
PR0079;SSHN;Recanto das Águias;-51,87555556;-23,245;PR;Iguaraçu;4110003
PR0080;SSHP;Fazenda Paiol do Piquiri;-51,92305556;-25,04722222;PR;Goioxim;4108650
PR0081;SSJP;Fazenda Junqueira;-51,925;-22,89083333;PR;Colorado;4105904
PR0082;SSJZ;Fazenda Três Unidos;-54,00666667;-24,05166667;PR;Terra Roxa;4127403
PR0083;SSKP;Copacel;-53,84222222;-24,30888889;PR;Palotina;4117909
PR0084;SSLX;Fazenda Santa Lydia;-52,80833333;-22,63305556;PR;Diamante do Norte;4107108
PR0085;SSMP;Fazenda Três Minas;-52,01;-23,67277778;PR;Itambé;4111100
PR0086;SSMY;São Miguel do Iguaçu;-54,26833333;-25,39277778;PR;São Miguel do Iguaçu;4125704
PR0087;SSOC;Ivaí Aeroagrícola;-52,16944444;-23,71194444;PR;Engenheiro Beltrão;4107504
PR0088;SSOK;14 Bis;-51,18444444;-23,21472222;PR;Londrina;4113700
PR0089;SSSL;Fazenda Santa Luzia;-53,78611111;-23,485;PR;Alto Paraíso;4128625
PR0090;SSSP;Sítio Primavera;-53,64;-26,18194444;PR;Bom Jesus do Sul;4103156
PR0091;SSUL;Ultraleve Clube de Curitiba;-49,15472222;-25,47777778;PR;São José dos Pinhais;4125506
PR0092;SSUW;Fazenda Palmeiras;-51,50416667;-22,77527778;PR;Centenário do Sul;4105102
PR0093;SSXG;Fazenda Guanabara;-52,1425;-22,66166667;PR;Paranapoema;4118303
PR0094;SSXO;Pousada das Águias;-52,12916667;-23,29055556;PR;Presidente Castelo Branco;4120408
PR0095;SWES;Clube de Aviação Experimental do Paraná;-51,09055556;-23,28722222;PR;Ibiporã;4109807
PR0096;SWIT;Condomínio de Voo Itaipu - CVI;-54,44138889;-25,48444444;PR;Santa Terezinha de Itaipu;4124053
PR0097;SWMT;Chácara São Matheus;-52,5725;-23,485;PR;Japurá;4112405
PR0098;SWSA;Fazenda Santa Maria;-51,3;-23,5;PR;Londrina;4113700
PR0099;SWWE;M. Baumann;-49,50083333;-26,03583333;PR;Piên;4119103
PR0100;SWYG;Graciosa;-49,0525;-25,40638889;PR;Piraquara;4119509
PR0101;SDDZ;Vila São Paulo/Mercosul;-51,3325;-22,69666667;PR;Alvorada do Sul;4100806
PR0102;SDEQ;Quatro Barras;-49,08472222;-25,37666667;PR;Quatro Barras;4120804
PR0103;SDKB;CJB CURITIBA;-49,24055556;-25,43805556;PR;Curitiba;4106902
PR0104;SDML;Destro Macro;-49,30361111;-25,55833333;PR;Curitiba;4106902
PR0105;SDRG;Graciosa;-49,15611111;-25,39194444;PR;Pinhais;4119152
PR0106;SDXC;Condor ;-49,29694444;-25,51555556;PR;Curitiba;4106902
PR0107;SIFY;Heliponto Conduspar;-49,1525;-25,5725;PR;São José dos Pinhais;4125506
PR0108;SIHE;Fortesolo;-48,55777778;-25,55416667;PR;Paranaguá;4118204
PR0109;SIMC;Punta Del Este;-50,99444444;-22,80805556;PR;Sertaneja;4126405
PR0110;SIOX;Palhano Premium;-51,17666667;-23,33555556;PR;Londrina;4113700
PR0111;SIST;Zizico;-48,46027778;-25,68361111;PR;Pontal do Paraná;4119954
PR0112;SIUP;Pousada Fazenda Virá;-50,54305556;-25,38888889;PR;Teixeira Soares;4127007
PR0113;SIZW;Portal do Porto;-49,13194444;-25,51444444;PR;São José dos Pinhais;4125506
PR0114;SJAB;Helisul - Cataratas;-54,4325;-25,69277778;PR;Foz do Iguaçu;4108304
PR0115;SJAJ;Estação Convention Center;-49,26777778;-25,43888889;PR;Curitiba;4106902
PR0116;SJAX;Helisul Afonso Pena;-49,17944444;-25,53694444;PR;São José dos Pinhais;4125506
PR0117;SJBV;Rio Verde/Mercosul;-49,46472222;-25,4575;PR;Campo Largo;4104204
PR0118;SJGS;Aerosigma Helicentro;-49,14361111;-25,25694444;PR;Bocaiúva do Sul;4103107
PR0119;SJHA;Hospital do Coração - Unidade Santa Alice;-51,16333333;-23,34111111;PR;Londrina;4113700
PR0120;SJJS;BS Colway;-49,10277778;-25,46138889;PR;Piraquara;4119509
PR0121;SJLR;Cambiju;-49,91805556;-25,24694444;PR;Ponta Grossa;4119905
PR0122;SJPF;Polícia Federal-Foz do Iguaçu;-54,5739;-25,5167;PR;Foz do Iguaçu;4108304
PR0123;SJQG;HSBC;-49,28055556;-25,50305556;PR;Curitiba;4106902
PR0124;SJRL;Ryhad Palace Hotel;-49,39694444;-25,58277778;PR;Araucária;4101804
PR0125;SJST;Umbará Energy;-49,29361111;-25,60416667;PR;Curitiba;4106902
PR0126;SJUT;Cimento Rio Branco;-49,31916667;-25,19555556;PR;Rio Branco do Sul;4122206
PR0127;SJYX;Foz do Chopim;-53,12305556;-25,57194444;PR;Cruzeiro do Iguaçu;4106571
PR0128;SNBB;BMR Medical;-49,05722222;-25,34694444;PR;Campina Grande do Sul;4104006
PR0129;SNKM;MJ;-49,39194444;-25,44027778;PR;Campo Largo;4104204
PR0130;SNTT;Teston;-52,53944444;-23,65694444;PR;Cianorte;4105508
PR0131;SSBP;Parque Barigui;-49,31527778;-25,43111111;PR;Curitiba;4106902
PR0132;SSCY;Sikorski;-49,44861111;-25,43861111;PR;Campo Largo;4104204
PR0133;SSFY;Furnas Centrais Elétricas;-54,54194444;-25,47333333;PR;Foz do Iguaçu;4108304
PR0134;SSHH;Helisul I;-54,49361111;-25,60888889;PR;Foz do Iguaçu;4108304
PR0135;SSHI;HELPN IURD;-49,26138889;-25,44222222;PR;Curitiba;4106902
PR0136;SSHS;Helisul IV;-54,48138889;-25,61305556;PR;Foz do Iguaçu;4108304
PR0137;SSHY;Hospital Universitário Cajuru;-49,245;-25,43638889;PR;Curitiba;4106902
PR0138;SSIG;Isogama;-49,16111111;-25,63333333;PR;São José dos Pinhais;4125506
PR0139;SSJF;Polícia Federal Curitiba;-49,22777778;-25,37611111;PR;Curitiba;4106902
PR0140;SSLC;Cooperativa Lar;-54,0675;-25,27138889;PR;Medianeira;4115804
PR0141;SSLU;Palazzo Lumini;-49,34222222;-25,43972222;PR;Curitiba;4106902
PR0142;SSNM;Santa Mônica;-49,13805556;-25,38194444;PR;Colombo;4105805
PR0143;SSOF;Ouro Verde;-49,33222222;-25,50805556;PR;Curitiba;4106902
PR0144;SSPX;Paraná Moda Park;-51,99333333;-23,4625;PR;Maringá;4115200
PR0145;SSSE;Jihad Dehaini;-49,39444444;-25,57666667;PR;Araucária;4101804
PR0146;SWCT;Laguna Iguaçu;-49,28888889;-25,44916667;PR;Curitiba;4106902
PR0147;SWGE;Green Technology;-49,4258;-25,4356;PR;Campo Largo;4104204
PR0148;SWTM;Moro Golf Club;-50,17222222;-25,11472222;PR;Ponta Grossa;4119905
PR0149;SWTT;Supermax;-49,32611111;-25,4325;PR;Curitiba;4106902
PR0150;SWKS;Fornagieri;-52,51111111;-23,31166667;PR;São Carlos do Ivaí;4124608
PR0152;SSEL;ANAMI;-49,18444444;-25,59277778;PR;São José dos Pinhais;4125506
PR0153;SDBX;Eloy Biesuz ;-52,92666667;-25,99833333;PR;Itapejara d'Oeste;4111209
PR0154;SJQA;Teimoso;-49,52472222;-25,42666667;PR;Campo Largo;4104204
PR0157;SWLS;Fazenda São Luis;-53,87416667;-24,19888889;PR;Palotina;4117909
PR0198;SWEP;Estância Punta Del Este;-50,98277778;-22,80444444;PR;Sertaneja;4126405
